@relation InstanceResultListener

@attribute Key_Dataset {all-data-pacman,filter-data-pacman-manual1,filter-data-pacman-manual2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.rules.ZeroR,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-C 0.25 -M 2','','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-217733168393644444,48055541465867954,-3080186098777067172,8121455039782598361,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 81\nSize of the tree: 158\n','Number of leaves: 80\nSize of the tree: 156\n','Number of leaves: 79\nSize of the tree: 154\n','Number of leaves: 88\nSize of the tree: 172\n','Number of leaves: 74\nSize of the tree: 144\n','Number of leaves: 82\nSize of the tree: 160\n','Number of leaves: 76\nSize of the tree: 148\n','Number of leaves: 77\nSize of the tree: 150\n','Number of leaves: 87\nSize of the tree: 170\n','Number of leaves: 71\nSize of the tree: 138\n','Number of leaves: 75\nSize of the tree: 146\n','Number of leaves: 78\nSize of the tree: 152\n','Number of leaves: 69\nSize of the tree: 134\n','Number of leaves: 84\nSize of the tree: 164\n','Number of leaves: 70\nSize of the tree: 136\n','Number of leaves: 72\nSize of the tree: 140\n','Number of leaves: 66\nSize of the tree: 128\n','Number of leaves: 73\nSize of the tree: 142\n','Number of leaves: 86\nSize of the tree: 168\n','Number of leaves: 83\nSize of the tree: 162\n','Number of leaves: 90\nSize of the tree: 161\n','Number of leaves: 115\nSize of the tree: 208\n','Number of leaves: 76\nSize of the tree: 139\n','Number of leaves: 92\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 163\n','Number of leaves: 98\nSize of the tree: 186\n','Number of leaves: 100\nSize of the tree: 178\n','Number of leaves: 99\nSize of the tree: 182\n','Number of leaves: 96\nSize of the tree: 188\n','Number of leaves: 90\nSize of the tree: 164\n','Number of leaves: 107\nSize of the tree: 192\n','Number of leaves: 98\nSize of the tree: 177\n','Number of leaves: 98\nSize of the tree: 180\n','Number of leaves: 100\nSize of the tree: 187\n','Number of leaves: 101\nSize of the tree: 186\n','Number of leaves: 110\nSize of the tree: 198\n','Number of leaves: 97\nSize of the tree: 169\n','Number of leaves: 103\nSize of the tree: 190\n','Number of leaves: 102\nSize of the tree: 182\n','Number of leaves: 96\nSize of the tree: 182\n','Number of leaves: 95\nSize of the tree: 171\n','Number of leaves: 96\nSize of the tree: 173\n','Number of leaves: 91\nSize of the tree: 169\n','Number of leaves: 105\nSize of the tree: 206\n','Number of leaves: 94\nSize of the tree: 184\n','Number of leaves: 104\nSize of the tree: 189\n','Number of leaves: 94\nSize of the tree: 169\n','Number of leaves: 88\nSize of the tree: 160\n','Number of leaves: 93\nSize of the tree: 173\n','Number of leaves: 111\nSize of the tree: 200\n','Number of leaves: 89\nSize of the tree: 156\n','Number of leaves: 87\nSize of the tree: 155\n','Number of leaves: 103\nSize of the tree: 187\n','Number of leaves: 106\nSize of the tree: 190\n','Number of leaves: 100\nSize of the tree: 175\n','Number of leaves: 100\nSize of the tree: 181\n','Number of leaves: 83\nSize of the tree: 153\n','Number of leaves: 85\nSize of the tree: 154\n','Number of leaves: 108\nSize of the tree: 197\n','Number of leaves: 89\nSize of the tree: 159\n','Number of leaves: 105\nSize of the tree: 191\n','Number of leaves: 99\nSize of the tree: 194\n','Number of leaves: 78\nSize of the tree: 143\n','Number of leaves: 100\nSize of the tree: 184\n','Number of leaves: 102\nSize of the tree: 188\n','Number of leaves: 93\nSize of the tree: 179\n','Number of leaves: 104\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 184\n','Number of leaves: 101\nSize of the tree: 174\n','Number of leaves: 86\nSize of the tree: 153\n','Number of leaves: 101\nSize of the tree: 183\n','Number of leaves: 109\nSize of the tree: 193\n','Number of leaves: 101\nSize of the tree: 198\n','Number of leaves: 92\nSize of the tree: 171\n','Number of leaves: 106\nSize of the tree: 208\n','Number of leaves: 90\nSize of the tree: 176\n','Number of leaves: 98\nSize of the tree: 183\n','Number of leaves: 104\nSize of the tree: 186\n','Number of leaves: 77\nSize of the tree: 141\n','Number of leaves: 84\nSize of the tree: 149\n','Number of leaves: 97\nSize of the tree: 172\n','Number of leaves: 103\nSize of the tree: 181\n','Number of leaves: 114\nSize of the tree: 203\n','Number of leaves: 80\nSize of the tree: 144\n','Number of leaves: 96\nSize of the tree: 170\n','Number of leaves: 93\nSize of the tree: 167\n','Number of leaves: 88\nSize of the tree: 166\n','Number of leaves: 92\nSize of the tree: 168\n','Number of leaves: 102\nSize of the tree: 179\n','Number of leaves: 98\nSize of the tree: 192\n','Number of leaves: 84\nSize of the tree: 152\n','Number of leaves: 106\nSize of the tree: 187\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 45\nSize of the tree: 89\n','Number of rules: 61\n','Number of rules: 66\n','Number of rules: 68\n','Number of rules: 67\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 63\n','Number of rules: 53\n','Number of rules: 59\n','Number of rules: 57\n','Number of rules: 62\n','Number of rules: 64\n','Number of rules: 56\n','Number of rules: 58\n','Number of rules: 55\n','Number of rules: 70\n','Number of rules: 72\n','Number of rules: 73\n','Number of rules: 71\n','Number of rules: 69\n','Number of rules: 74\n','Number of rules: 75\n','Number of rules: 77\n','Number of rules: 37\n','Number of rules: 41\n','Number of rules: 33\n','Number of rules: 43\n','Number of rules: 28\n','Number of rules: 40\n','Number of rules: 30\n','Number of rules: 34\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 36\n','Number of rules: 39\n','Number of rules: 38\n','Number of rules: 26\n','Number of rules: 31\n','Number of rules: 44\n','Number of rules: 29\n','Number of rules: 42\n','Number of rules: 32\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
all-data-pacman,5,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,32,24,0,57.142857,42.857143,0,0.415144,0.23425,0.366823,63.153145,85.177011,110.718309,83.884285,26.834024,1.977113,1.497934,0.479179,50.641207,0.904307,45.738783,0.722222,13,0.315789,12,0.684211,26,0.277778,5,0.52,0.722222,0.604651,0.381826,0.842105,0.715061,0.571429,0.164368,0.835632,0.428571,0.57627,0.571429,0.560812,0.415648,0.840793,0.645418,0.564206,0.571429,0,0.016,0,0.015625,0,15.625,99743,97518,13224,96.428571,58.035714,?,?,?,?
all-data-pacman,5,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,39,17,0,69.642857,30.357143,0,0.585907,0.202531,0.340331,54.601759,79.025521,110.718309,77.654012,33.064297,1.977113,1.386679,0.590434,58.921844,1.052176,53.217796,0.888889,16,0.210526,8,0.789474,30,0.111111,2,0.666667,0.888889,0.761905,0.640191,0.899123,0.747239,0.696429,0.11323,0.88677,0.303571,0.706331,0.696429,0.691202,0.595445,0.873351,0.707015,0.681741,0.696429,0,0,0,0,0,0,99743,97518,13224,96.428571,54.910714,?,?,?,?
all-data-pacman,5,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,503,55,34,21,0,61.818182,38.181818,0,0.48299,0.213868,0.361142,57.681614,83.896208,108.656475,80.636937,28.019538,1.975572,1.466126,0.509446,54.782909,0.996053,50.418448,0.666667,12,0.216216,8,0.783784,29,0.333333,6,0.6,0.666667,0.631579,0.439375,0.834835,0.642727,0.618182,0.139593,0.860407,0.381818,0.622338,0.618182,0.614822,0.481881,0.85425,0.66358,0.61632,0.618182,0,0,0,0,0,0,99932,97707,13035,96.363636,53.636364,?,?,?,?
all-data-pacman,5,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,503,55,37,18,0,67.272727,32.727273,0,0.557838,0.195107,0.32513,52.621695,75.530253,108.656475,51.667415,56.98906,1.975572,0.939408,1.036165,61.170907,1.112198,56.297526,0.666667,12,0.189189,7,0.810811,30,0.333333,6,0.631579,0.666667,0.648649,0.471153,0.863363,0.65141,0.672727,0.120574,0.879426,0.327273,0.670748,0.672727,0.670322,0.551865,0.893948,0.725387,0.676725,0.672727,0,0,0,0,0,0,99932,97707,13035,100,51.818182,?,?,?,?
all-data-pacman,6,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,34,22,0,60.714286,39.285714,0,0.459886,0.237225,0.363814,63.955206,84.478453,110.718309,82.617933,28.100376,1.977113,1.47532,0.501792,52.220953,0.932517,47.165599,0.722222,13,0.342105,13,0.657895,25,0.277778,5,0.5,0.722222,0.590909,0.355957,0.740497,0.535749,0.607143,0.160212,0.839788,0.392857,0.655032,0.607143,0.614141,0.47773,0.837125,0.626597,0.622172,0.607143,0,0,0,0,0,0,99743,97518,13224,96.428571,58.035714,?,?,?,?
all-data-pacman,6,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,36,20,0,64.285714,35.714286,0,0.513255,0.205506,0.350842,55.403741,81.466191,110.718309,95.283087,15.435222,1.977113,1.701484,0.275629,58.150378,1.0384,52.521013,0.833333,15,0.236842,9,0.763158,29,0.166667,3,0.625,0.833333,0.714286,0.562926,0.858187,0.711677,0.642857,0.13304,0.86696,0.357143,0.642632,0.642857,0.631757,0.516408,0.85663,0.678643,0.626121,0.642857,0,0,0,0,0,0,99743,97518,13224,92.857143,50.892857,?,?,?,?
all-data-pacman,6,3,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,43,13,0,76.785714,23.214286,0,0.685121,0.192926,0.306257,52.012195,71.113574,110.718309,58.560614,52.157695,1.977113,1.045725,0.931387,63.815478,1.139562,57.637692,0.888889,16,0.157895,6,0.842105,32,0.111111,2,0.727273,0.888889,0.8,0.699022,0.925439,0.828794,0.767857,0.086069,0.913931,0.232143,0.802644,0.767857,0.757331,0.697334,0.916502,0.811088,0.754323,0.767857,0,0,0,0,0,0,99743,97518,13224,98.214286,56.696429,?,?,?,?
all-data-pacman,6,4,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.565891,0.197452,0.337245,53.232608,78.30889,110.718309,66.176615,44.541694,1.977113,1.181725,0.795387,60.895531,1.08742,55.000417,0.666667,12,0.157895,6,0.842105,32,0.333333,6,0.666667,0.666667,0.666667,0.508772,0.847222,0.712097,0.678571,0.116237,0.883763,0.321429,0.68254,0.678571,0.678316,0.564775,0.889083,0.752507,0.680952,0.678571,0,0,0,0,0,0,99743,97518,13224,98.214286,52.678571,?,?,?,?
all-data-pacman,6,5,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.567753,0.189646,0.317741,51.218279,73.926616,110.29291,60.654741,49.638169,1.969516,1.08312,0.886396,63.767516,1.138706,57.816514,0.684211,13,0.108108,4,0.891892,33,0.315789,6,0.764706,0.684211,0.722222,0.593227,0.911807,0.857519,0.678571,0.108127,0.891873,0.321429,0.676828,0.678571,0.674249,0.565763,0.908795,0.783535,0.671627,0.678571,0,0,0,0,0,0,99743,97518,13224,98.214286,53.125,?,?,?,?
all-data-pacman,6,6,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,43,13,0,76.785714,23.214286,0,0.686612,0.181717,0.315296,48.948346,73.142079,110.98095,69.79395,41.187,1.981803,1.246321,0.735482,66.511081,1.187698,59.930178,0.833333,15,0.131579,5,0.868421,33,0.166667,3,0.75,0.833333,0.789474,0.683986,0.901316,0.739266,0.767857,0.083368,0.916632,0.232143,0.785119,0.767857,0.766869,0.693332,0.896672,0.771726,0.765618,0.767857,0,0.015,0,0.015625,0,15.625,99743,97518,13224,96.428571,52.232143,?,?,?,?
all-data-pacman,6,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,34,22,0,60.714286,39.285714,0,0.473054,0.221365,0.358923,59.628215,83.262659,110.98095,81.417391,29.563559,1.981803,1.453882,0.527921,54.659563,0.976064,49.251302,0.555556,10,0.184211,7,0.815789,31,0.444444,8,0.588235,0.555556,0.571429,0.37718,0.839181,0.590446,0.607143,0.137548,0.862452,0.392857,0.602766,0.607143,0.602404,0.465819,0.848315,0.645413,0.608042,0.607143,0,0,0,0,0,0,99743,97518,13224,96.428571,55.803571,?,?,?,?
all-data-pacman,6,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,34,22,0,60.714286,39.285714,0,0.468048,0.214824,0.344663,57.90756,80.018757,110.758437,59.905276,50.853161,1.977829,1.069737,0.908092,55.927115,0.998698,50.494677,0.666667,12,0.210526,8,0.789474,30,0.333333,6,0.6,0.666667,0.631579,0.444591,0.861842,0.751136,0.607143,0.142992,0.857008,0.392857,0.611688,0.607143,0.607769,0.468378,0.875298,0.708898,0.608652,0.607143,0,0,0,0,0,0,99743,97518,13224,100,55.803571,?,?,?,?
all-data-pacman,6,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,503,55,31,24,0,56.363636,43.636364,0,0.404063,0.240622,0.383534,64.897368,89.098063,108.656475,104.012008,4.644468,1.975572,1.891127,0.084445,47.106032,0.856473,43.353175,0.611111,11,0.324324,12,0.675676,25,0.388889,7,0.478261,0.611111,0.536585,0.272808,0.806306,0.587613,0.563636,0.17151,0.82849,0.436364,0.575108,0.563636,0.562701,0.40276,0.810015,0.593859,0.572874,0.563636,0,0,0,0,0,0,99932,97707,13035,92.727273,58.181818,?,?,?,?
all-data-pacman,6,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,503,55,34,21,0,61.818182,38.181818,0,0.479026,0.214282,0.359207,57.793319,83.446658,108.656475,88.917399,19.739077,1.975572,1.61668,0.358892,53.958566,0.981065,49.65978,0.777778,14,0.243243,9,0.756757,28,0.222222,4,0.608696,0.777778,0.682927,0.50848,0.863363,0.714384,0.618182,0.14281,0.85719,0.381818,0.628502,0.618182,0.614644,0.486221,0.850403,0.678428,0.608914,0.618182,0,0,0,0,0,0,99932,97707,13035,94.545455,54.090909,?,?,?,?
all-data-pacman,7,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,37,19,0,66.071429,33.928571,0,0.533742,0.191628,0.31531,51.753402,73.361091,110.29291,60.723764,49.569146,1.969516,1.084353,0.885163,63.069458,1.12624,57.183601,0.736842,14,0.27027,10,0.72973,27,0.263158,5,0.583333,0.736842,0.651163,0.446391,0.865576,0.717625,0.660714,0.139253,0.860747,0.339286,0.676516,0.660714,0.659458,0.536201,0.900359,0.771877,0.665821,0.660714,0,0,0,0,0,0,99743,97518,13224,98.214286,54.017857,?,?,?,?
all-data-pacman,7,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,30,26,0,53.571429,46.428571,0,0.366957,0.236232,0.378488,63.687405,87.885776,110.718309,104.736136,5.982173,1.977113,1.870288,0.106825,50.235504,0.897063,45.372355,0.555556,10,0.289474,11,0.710526,27,0.444444,8,0.47619,0.555556,0.512821,0.256685,0.807749,0.570294,0.535714,0.177495,0.822505,0.464286,0.563893,0.535714,0.535803,0.37497,0.818037,0.605306,0.541511,0.535714,0,0,0,0,0,0,99743,97518,13224,92.857143,55.803571,?,?,?,?
all-data-pacman,7,3,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,35,21,0,62.5,37.5,0,0.488251,0.202534,0.351621,54.602477,81.647183,110.718309,76.782064,33.936245,1.977113,1.371108,0.606004,58.652471,1.047366,52.974501,0.833333,15,0.263158,10,0.736842,28,0.166667,3,0.6,0.833333,0.697674,0.535656,0.877924,0.744497,0.625,0.141019,0.858981,0.375,0.638643,0.625,0.611276,0.496554,0.87814,0.693964,0.606085,0.625,0,0,0,0,0,0,99743,97518,13224,96.428571,52.678571,?,?,?,?
all-data-pacman,7,4,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,38,18,0,67.857143,32.142857,0,0.566824,0.20947,0.340282,56.472518,79.014069,110.718309,66.142971,44.575338,1.977113,1.181124,0.795988,58.212534,1.03951,52.577152,0.722222,13,0.157895,6,0.842105,32,0.277778,5,0.684211,0.722222,0.702703,0.556649,0.859649,0.673217,0.678571,0.113063,0.886937,0.321429,0.67883,0.678571,0.676267,0.565326,0.876115,0.688648,0.676253,0.678571,0,0,0,0,0,0,99743,97518,13224,98.214286,56.25,?,?,?,?
all-data-pacman,7,5,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,41,15,0,73.214286,26.785714,0,0.636049,0.19163,0.312682,51.662889,72.60532,110.718309,67.636456,43.081853,1.977113,1.207794,0.769319,64.725258,1.155808,58.459399,0.833333,15,0.236842,9,0.763158,29,0.166667,3,0.625,0.833333,0.714286,0.562926,0.83845,0.641618,0.732143,0.105973,0.894027,0.267857,0.759694,0.732143,0.723031,0.642045,0.893772,0.765196,0.731575,0.732143,0,0,0,0,0,0,99743,97518,13224,96.428571,55.803571,?,?,?,?
all-data-pacman,7,6,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,35,21,0,62.5,37.5,0,0.491349,0.219382,0.360908,59.136393,83.790268,110.758437,100.923994,9.834443,1.977829,1.802214,0.175615,54.279641,0.969279,49.007229,0.833333,15,0.210526,8,0.789474,30,0.166667,3,0.652174,0.833333,0.731707,0.591236,0.892544,0.822776,0.625,0.132832,0.867168,0.375,0.639296,0.625,0.612142,0.501278,0.846793,0.691967,0.601773,0.625,0,0,0,0,0,0,99743,97518,13224,92.857143,54.910714,?,?,?,?
all-data-pacman,7,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,35,21,0,62.5,37.5,0,0.492885,0.209966,0.340727,56.557831,79.041427,110.98095,57.368157,53.612793,1.981803,1.024431,0.957371,58.224755,1.039728,52.463739,0.666667,12,0.210526,8,0.789474,30,0.333333,6,0.6,0.666667,0.631579,0.444591,0.821637,0.667793,0.625,0.136266,0.863734,0.375,0.626975,0.625,0.624933,0.492063,0.880797,0.71191,0.625654,0.625,0,0.016,0,0.015625,0,15.625,99743,97518,13224,100,54.017857,?,?,?,?
all-data-pacman,7,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,37,19,0,66.071429,33.928571,0,0.544521,0.188557,0.32405,50.791034,75.172823,110.98095,60.414382,50.566568,1.981803,1.078828,0.902974,63.641341,1.136453,57.344383,0.555556,10,0.184211,7,0.815789,31,0.444444,8,0.588235,0.555556,0.571429,0.37718,0.877193,0.736322,0.660714,0.122409,0.877591,0.339286,0.663435,0.660714,0.661187,0.538247,0.89258,0.742817,0.672487,0.660714,0,0,0,0,0,0,99743,97518,13224,98.214286,50,?,?,?,?
all-data-pacman,7,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,503,55,30,25,0,54.545455,45.454545,0,0.384512,0.221951,0.354975,59.861731,82.463429,108.656475,61.394205,47.26227,1.975572,1.116258,0.859314,53.13533,0.966097,48.90213,0.611111,11,0.243243,9,0.756757,28,0.388889,7,0.55,0.611111,0.578947,0.358823,0.837838,0.673834,0.545455,0.164239,0.835761,0.454545,0.546162,0.545455,0.54121,0.382942,0.864628,0.671304,0.540177,0.545455,0,0,0,0,0,0,99932,97707,13035,100,54.545455,?,?,?,?
all-data-pacman,7,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,503,55,35,20,0,63.636364,36.363636,0,0.500454,0.238948,0.381835,64.445878,88.703282,108.656475,121.104851,-12.448376,1.975572,2.201906,-0.226334,48.728397,0.885971,44.846289,0.833333,15,0.297297,11,0.702703,26,0.166667,3,0.576923,0.833333,0.681818,0.503785,0.755255,0.508738,0.636364,0.1447,0.8553,0.363636,0.65351,0.636364,0.624656,0.509502,0.804553,0.61056,0.623106,0.636364,0,0,0,0,0,0,99932,97707,13035,89.090909,54.090909,?,?,?,?
all-data-pacman,8,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.1328,502,56,35,21,0,62.5,37.5,0,0.492666,0.215417,0.355218,58.067481,82.46924,110.758437,79.277544,31.480894,1.977829,1.41567,0.562159,56.623999,1.011143,51.123869,0.666667,12,0.236842,9,0.763158,29,0.333333,6,0.571429,0.666667,0.615385,0.414644,0.826023,0.66855,0.625,0.139546,0.860454,0.375,0.624857,0.625,0.619886,0.487021,0.853073,0.683054,0.628013,0.625,0,0,0,0,0,0,99743,97518,13224,96.428571,52.232143,?,?,?,?
